item_id,qtde,forma_de_pagamento,parcelas,juros,desconto,preco_de_venda,frete_empresa,frete_cliente,frete_total,uf
0083B,1,Cartao,3,0,35,89.99,0.173264,1.159536,1.3328,SP
0083B,1,Cartao,3,0,38.33,239.99,0.173264,29.958336,30.1316,SP
0083B,1,Cartao,2,0,11.44,239.99,0.19992,29.93168,30.1316,SP
0083B,1,Pix,1,0,27.83,189.99,0.173264,23.958336,24.1316,SP
0083B,1,Pix,1,0,46.53,239.99,0.074656,29.657344,29732,RS
0083B,1,Pix,1,0,33.05,399.99,0.121316,48.810684,48932,RS
0083B,1,Cartao,5,0,53.33,159.99,0.06664,20.46496,20.5316,SP
0083B,1,Cartao,2,0,0,349.99,0.19992,43.13168,43.3316,SP
0083B,1,Pix,1,0,23.63,159.99,0.13998,19.99202,20132,RS
0083B,1,Pix,1,0,38.43,169.99,0.121316,21.210684,21332,RS
0083B,1,Pix,1,0,18.13,189.99,0.45015,25.34965,25.7998,BA
0083B,1,Pix,1,0,27.56,189.99,0.653081,27.169419,27.8225,RJ
0083B,1,Pix,1,0,34.23,349.99,0.39013,44.60967,44.9998,BA
0083B,1,Cartao,2,0,0,349.99,0.946515,47.362385,48.3089,PE
0083B,1,Cartao,3,0,8.48,349.99,1.461345,50.279755,51.7411,GO
0083B,1,Cartao,5,0,8.5,189.99,0.19992,23.93168,24.1316,SP
0083B,1,Pix,1,0,37.17,189.99,0.173264,23.958336,24.1316,SP
0083B,1,Cartao,1,0,34.18,189.99,3.668873,24.352027,28.0209,MG
0083B,2,Cartao,3,0,36.36,699.98,0.5876,45.9312,46.5188,PR
0083B,4,Pix,1,0,51.2,759.96,0.261105,27.759795,28.0209,MG
0083B,1,Cartao,3,0,27.33,189.99,0.173264,23.958336,24.1316,SP
0083B,1,Pix,1,0,23.44,189.99,0.19992,23.93168,24.1316,SP
0083B,1,Cartao,5,0,17.5,299.99,0.753555,4.270145,5.0237,RJ
0083B,1,Cartao,3,0,0,299.99,678,3842,4.52,PR
0083B,3,Pix,1,0,26.45,899.97,0.653081,4.370619,5.0237,RJ
0083B,1,Pix,1,0,24.33,299.99,1.02432,5.80448,6.8288,PB
0083B,1,Cartao,2,0,0,299.99,0.19992,1.13288,1.3328,SP
0083B,1,Cartao,3,0,0,299.99,0.19992,1.13288,1.3328,SP
0037K,1,Cartao,6,0,13.43,239.99,0.13998,29.59202,29732,RS
0037K,1,Cartao,1,0,0,339.99,0.19992,41.93168,42.1316,SP
0037K,1,Cartao,3,0,0,349.99,2.104845,53.926255,56.0311,SE
0037K,1,Cartao,3,0,50,69.99,0.34144,6.48736,6.8288,PB
0037K,1,Pix,1,0,24.88,69.99,0.19992,1.13288,1.3328,SP
0037K,1,Pix,1,0,31.48,69.99,0.173264,1.159536,1.3328,SP
0037K,1,Cartao,2,0,37.33,69.99,0.5876,3.9324,4.52,PR
0037K,1,Pix,1,0,13.83,69.99,0.13998,0.79322,0.9332,RS
0037K,1,Cartao,3,0,0,69.99,0.95379,5.40481,6.3586,ES
0037K,1,Pix,1,0,33.8,69.99,0.121316,0.811884,0.9332,RS
0035Z,1,Cartao,2,0,28.48,189.99,0.121316,23.610684,23732,RS
0035Z,1,Pix,1,0,22.12,189.99,0.753555,27.068945,27.8225,RJ
0035Z,1,Cartao,3,0,0,189.99,678,26.6408,27.3188,PR
0035Z,1,Cartao,5,0,25,319.99,0.653081,4.370619,5.0237,RJ
0035Z,1,Cartao,5,0,33.33,319.99,0.653081,4.370619,5.0237,RJ
0035Z,1,Cartao,3,0,56.33,319.99,0.06664,1.26616,1.3328,SP
0035Z,1,Cartao,1,0,43.33,319.99,0.63101,5.67909,6.3101,PE
0035Z,1,Cartao,3,0,0,319.99,0.19992,1.13288,1.3328,SP
0035Z,1,Cartao,3,0,43.33,319.99,0.09332,0.83988,0.9332,RS
0035Z,1,Cartao,2,0,17.53,319.99,0.517155,2.930545,3.4477,CE
0035Z,1,Pix,1,0,0,319.99,0.19992,1.13288,1.3328,SP
0035Z,1,Cartao,3,0,43.33,319.99,0.09332,0.83988,0.9332,RS
0035Z,1,Cartao,3,0,0,319.99,0.753555,4.270145,5.0237,RJ
0035Z,1,Cartao,5,0,43.33,319.99,0.52221,4.69989,5.2221,MG
0035Z,1,Pix,1,0,33.12,319.99,0.121316,0.811884,0.9332,RS
0033Z,1,Pix,1,0,37.43,159.99,0.173264,20.358336,20.5316,SP
0033Z,1,Cartao,3,0,0,339.99,0.13998,41.59202,41732,RS
0033Z,1,Cartao,3,0,0,169.99,0.13998,21.19202,21332,RS
0033Z,1,Cartao,3,0,32.33,89.99,0.653081,4.370619,5.0237,RJ
0033Z,1,Cartao,3,0,0,399.99,0.13998,48.79202,48932,RS
0033Z,1,Cartao,6,0,0,89.99,0.946515,5.363585,6.3101,PE
0033Z,1,Pix,1,0,25.83,199.99,0.653081,28.369419,29.0225,RJ
0033Z,1,Pix,1,0,41.23,159.99,0.13328,20.39832,20.5316,SP
0033Z,1,Pix,1,0,31.4,349.99,0.678873,46.542027,47.2209,MG
0033Z,1,Pix,1,0,18.72,159.99,0.19992,20.33168,20.5316,SP
0033Z,1,Pix,1,0,38.43,239.99,0.887744,34.739856,35.6276,PB
0033Z,1,Pix,1,0,42.36,189.99,452,26.8668,27.3188,PR
0033Z,1,Cartao,3,0,38.33,189.99,0.653081,27.169419,27.8225,RJ
0033Z,1,Cartao,3,0,37.33,349.99,1.954199,55.076901,57.0311,RN
0033Z,1,Cartao,3,0,26.33,189.99,0.653081,27.169419,27.8225,RJ
0033Z,1,Pix,1,0,10.33,349.99,0.753555,46.268945,47.0225,RJ
0033Z,1,Cartao,3,0,3.33,189.99,0.19992,23.93168,24.1316,SP
0033Z,1,Cartao,3,0,3.33,189.99,0.19992,23.93168,24.1316,SP
0033Z,2,Cartao,3,0,46.38,379.98,1.914656,21.817344,23732,RS
0033Z,1,Cartao,3,0,0,189.99,0.13998,23.59202,23732,RS
0033Z,1,Cartao,3,0,28.33,189.99,0.5876,26.7312,27.3188,PR
0033Z,1,Pix,1,0,34.25,189.99,0.678873,27.342027,28.0209,MG
0033Z,2,Cartao,3,0,30.36,379.98,0.173264,23.958336,24.1316,SP
0033Z,1,Pix,1,0,34.2,379.99,0.121316,0.811884,0.9332,RS
0033Z,1,Cartao,2,0,10,379.99,0.517155,2.930545,3.4477,CE
0033Z,1,Pix,1,0,55.28,379.99,0.06664,1.26616,1.3328,SP
0033Z,1,Cartao,1,0,15,379.99,0.783315,4.438785,5.2221,MG
0033Z,1,Pix,1,0,48.88,379.99,0.074656,0.858544,0.9332,RS
0033Z,1,Cartao,3,0,0,379.99,0.19992,1.13288,1.3328,SP
0033Z,1,Pix,1,0,48.88,379.99,0.275816,3.171884,3.4477,CE
0033Z,1,Pix,1,0,43.3,379.99,0.13328,1.19952,1.3328,SP
0033Z,1,Pix,1,0,26.68,379.99,0.121316,0.811884,0.9332,RS
0033B,1,Cartao,3,0,0,239.99,0.13998,29.59202,29732,RS
0033B,1,Pix,1,0,48.33,239.99,0.3616,32.9572,33.3188,PR
0033B,1,Pix,1,0,11.88,239.99,0.267795,30.316305,30.5841,SC
0033B,1,Pix,1,0,24.74,149.99,0.517155,2.930545,3.4477,CE
0033B,1,Cartao,3,0,0,149.99,0.19992,1.13288,1.3328,SP
0033B,1,Pix,1,0,41.33,149.99,0.09332,0.83988,0.9332,RS
0033B,1,Cartao,6,0,43.33,149.99,0.50237,4.52133,5.0237,RJ
0033B,1,Cartao,2,0,0,149.99,678,3842,4.52,PR
0033B,1,Cartao,3,0,17.53,149.99,0.95379,5.40481,6.3586,ES
0028N,1,Cartao,3,0,10,239.99,0.19992,29.93168,30.1316,SP
0028N,2,Pix,1,0,23.12,479.98,0.13998,29.59202,29732,RS
0028N,1,Pix,1,0,57.03,239.99,0.251185,33.571315,33.8225,RJ
0028N,1,Pix,1,0,32.27,189.99,0.121316,23.610684,23732,RS
0028N,1,Cartao,3,0,43.33,199.99,0.50237,28.52013,29.0225,RJ
0028N,1,Cartao,3,0,36.33,349.99,0.5876,45.9312,46.5188,PR
0028N,1,Cartao,3,0,13.33,199.99,0.946515,29.362385,30.3089,PE
0028N,1,Cartao,3,0,4.5,349.99,0.19992,43.13168,43.3316,SP
0028N,1,Cartao,3,0,43,159.99,0.50237,23.72013,24.2225,RJ
0028N,1,Cartao,3,0,32.33,159.99,0.121316,20.010684,20132,RS
0028N,1,Pix,1,0,50.25,189.99,0.251185,27.571315,27.8225,RJ
0028N,1,Cartao,3,0,33.73,189.99,0.121316,23.610684,23732,RS
0028N,1,Cartao,3,0,0,189.99,0.19992,23.93168,24.1316,SP
0028N,1,Pix,1,0,0,159.99,0.13998,19.99202,20132,RS
0028N,2,Pix,1,0,34.5,379.98,0.173264,23.958336,24.1316,SP
0028N,1,Cartao,3,0,38.5,189.99,0.653081,27.169419,27.8225,RJ
0028N,2,Cartao,3,0,33.38,379.98,0.653081,27.169419,27.8225,RJ
0028N,3,Cartao,3,0,13.34,569.97,4128,23.1908,27.3188,PR
0028N,1,Cartao,3,0,0,189.99,3.64992,20.48168,24.1316,SP
0028N,1,Cartao,3,0,35.38,189.99,0.173264,23.958336,24.1316,SP
0028N,1,Cartao,3,0,22.33,189.99,0.19992,23.93168,24.1316,SP
0028N,1,Cartao,2,0,0,189.99,0.753555,27.068945,27.8225,RJ
0028N,1,Cartao,3,0,18.33,189.99,2.254845,35.576255,37.8311,RN
0028N,1,Cartao,5,0,13.23,189.99,0.19992,23.93168,24.1316,SP
0028N,1,Pix,1,0,30.35,189.99,0.232089,24.352011,24.5841,SC
0028N,1,Cartao,3,0,15.33,189.99,1.60899,31.91641,33.5254,RO
0028N,1,Cartao,3,0,0,319.99,0.19992,1.13288,1.3328,SP
0028N,1,Pix,1,0,13.55,319.99,678,3842,4.52,PR
0028N,1,Cartao,1,0,33.33,319.99,0.121316,0.811884,0.9332,RS
0028N,1,Pix,1,0,11.33,319.99,0.783315,4.438785,5.2221,MG
0028N,1,Cartao,2,0,26.33,319.99,0.121316,0.811884,0.9332,RS
0028N,1,Cartao,1,0,38.33,319.99,0.173264,1.159536,1.3328,SP
0028N,1,Pix,1,0,52.67,319.99,0.261105,4.960995,5.2221,MG
0028N,1,Pix,1,0,13.55,319.99,0.13998,0.79322,0.9332,RS
0028N,1,Cartao,3,0,33.33,319.99,0.173264,1.159536,1.3328,SP
0028N,1,Cartao,3,0,43.33,319.99,0.13328,1.19952,1.3328,SP
0028N,1,Cartao,2,0,0,319.99,0.13998,0.79322,0.9332,RS
0028N,1,Cartao,5,0,38.33,319.99,0.173264,1.159536,1.3328,SP
86303,1,Cartao,3,0,57.5,159.99,0.06664,20.46496,20.5316,SP
86303,1,Pix,1,0,34.55,89.99,1.266499,8.475801,9.7423,GO
86303,1,Pix,1,0,20.33,239.99,0.13998,29.59202,29732,RS
86303,1,Cartao,2,0,0,189.99,678,26.6408,27.3188,PR
86303,1,Cartao,3,0,33,329.99,0.173264,40.758336,40.9316,SP
86303,1,Pix,1,0,10.23,349.99,2.704845,57.326255,60.0311,MA
86303,2,Cartao,6,0,27.38,399.98,0.121316,24.810684,24932,RS
86303,2,Cartao,5,0,23.36,699.98,0.19992,43.13168,43.3316,SP
86303,1,Cartao,3,0,0,159.99,0.45015,21.74965,22.1998,BA
86303,1,Cartao,1,0,42,159.99,0.13328,20.39832,20.5316,SP
86303,1,Cartao,3,0,38.38,189.99,0.958386,29.212614,30171,AL
86303,1,Pix,1,0,37.53,189.99,2.084199,36.746901,38.8311,MS
86303,2,Cartao,3,0,0,379.98,2.554845,37.276255,39.8311,DF
86303,1,Cartao,3,0,0,159.99,0.19992,20.33168,20.5316,SP
86303,1,Cartao,3,0,35.33,189.99,0.173264,23.958336,24.1316,SP
86303,2,Cartao,5,0,12.58,319.98,0.19992,20.33168,20.5316,SP
86303,1,Pix,1,0,27.63,189.99,0.173264,23.958336,24.1316,SP
86303,1,Pix,1,0,18.13,189.99,3.58998,20.14202,23732,RS
86303,2,Cartao,2,0,35.78,379.98,3.5776,23.7412,27.3188,PR
86303,1,Pix,1,0,33.3,189.99,0.173264,23.958336,24.1316,SP
86303,1,Pix,1,0,47.25,189.99,0.074656,23.657344,23732,RS
86303,1,Boleto,1,0,26.33,189.99,0.121316,23.610684,23732,RS
86303,1,Pix,1,0,13.23,189.99,0.13998,23.59202,23732,RS
86303,1,Pix,1,0,30.35,189.99,0.232089,24.352011,24.5841,SC
86303,1,Cartao,3,0,28.48,189.99,0.653081,27.169419,27.8225,RJ
86303,1,Pix,1,0,27.63,189.99,1.266499,31.274601,32.5411,GO
86303,1,Cartao,4,0,0,139.99,0.19992,1.13288,1.3328,SP
86303,1,Pix,1,0,37.73,139.99,0.121316,0.811884,0.9332,RS
86303,1,Cartao,1,0,53.33,139.99,0.251185,4.772515,5.0237,RJ
86303,1,Cartao,3,0,37.38,139.99,0.958386,6.413814,7.3722,AL
86303,1,Pix,1,0,12.3,139.99,0.19992,1.13288,1.3328,SP
86303,1,Pix,1,0,43.32,139.99,452,4068,4.52,PR
86303,1,Cartao,3,0,0,139.99,0.753555,4.270145,5.0237,RJ
86303,1,Cartao,3,0,0,139.99,0.19992,1.13288,1.3328,SP
86303,1,Cartao,3,0,56.33,139.99,0.31793,6.04067,6.3586,ES
86303,1,Cartao,4,0,0,139.99,0.267795,1.517505,1.7853,SC
86303,1,Pix,1,0,0,139.99,2.554845,14.477455,17.0323,DF
53150,1,Cartao,3,0,50,239.99,0.04666,29.68534,29732,RS
53150,1,Pix,1,0,28.06,169.99,0.173264,21.558336,21.7316,SP
53150,1,Cartao,3,0,17.13,239.99,0.13998,29.59202,29732,RS
53150,1,Cartao,3,0,17.5,169.99,0.19992,21.53168,21.7316,SP
53150,1,Pix,1,0,3.72,189.99,0.267795,24.316305,24.5841,SC
53150,1,Cartao,3,0,33.33,239.99,0.232089,30.352011,30.5841,SC
53150,1,Cartao,5,0,47.33,239.99,0.106624,30.024976,30.1316,SP
53150,1,Cartao,3,0,28.33,159.99,0.121316,20.010684,20132,RS
53150,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
53150,1,Cartao,3,0,18.38,159.99,0.267795,20.716305,20.9841,SC
53150,1,Cartao,3,0,53.33,399.99,0.04666,48.88534,48932,RS
53150,1,Cartao,3,0,15.38,189.99,0.753555,27.068945,27.8225,RJ
53150,1,Pix,1,0,13.53,189.99,678,26.6408,27.3188,PR
53150,2,Pix,1,0,17.1,379.98,0.13998,23.59202,23732,RS
53150,1,Cartao,3,0,18.33,349.99,0.13998,42.79202,42932,RS
53150,1,Cartao,5,0,26.33,189.99,0.653081,27.169419,27.8225,RJ
53150,1,Cartao,2,0,0,189.99,0.13998,23.59202,23732,RS
53150,1,Cartao,3,0,17.33,189.99,0.753555,27.068945,27.8225,RJ
53150,1,Pix,1,0,42.36,189.99,2.47853,22.10557,24.5841,SC
53150,1,Cartao,3,0,18.33,189.99,3.64992,20.48168,24.1316,SP
53150,4,Cartao,3,0,23.36,759.96,678,26.6408,27.3188,PR
53150,1,Cartao,3,0,0,189.99,0.753555,27.068945,27.8225,RJ
53150,1,Cartao,3,0,0,189.99,0.13998,23.59202,23732,RS
53150,1,Cartao,5,0,0,189.99,0.13998,0.79322,0.9332,RS
53150,1,Pix,1,0,33.33,189.99,0.232089,1.553211,1.7853,SC
53150,1,Cartao,3,0,0,189.99,0.753555,4.270145,5.0237,RJ
53150,1,Cartao,3,0,0,189.99,0.19992,1.13288,1.3328,SP
53150,1,Cartao,3,0,35,189.99,0.121316,0.811884,0.9332,RS
53150,1,Pix,1,0,0,189.99,0.267795,1.517505,1.7853,SC
53150,1,Cartao,3,0,0,189.99,0.13998,0.79322,0.9332,RS
53150,1,Cartao,3,0,0,189.99,0.267795,1.517505,1.7853,SC
45747,1,Pix,1,0,33.33,159.99,0.232089,20.752011,20.9841,SC
45747,1,Cartao,3,0,53.43,199.99,0.089265,25.694835,25.7841,SC
45747,1,Pix,1,0,0,169.99,0.753555,24.668945,25.4225,RJ
45747,1,Pix,1,0,13.23,169.99,0.783315,24.837585,25.6209,MG
45747,1,Cartao,3,0,0,399.99,1.550805,56.786695,58.3375,TO
45747,1,Pix,1,0,31.54,89.99,0.173264,1.159536,1.3328,SP
45747,1,Pix,1,0,0,169.99,0.19992,21.53168,21.7316,SP
45747,1,Cartao,2,0,0,159.99,0.19992,20.33168,20.5316,SP
45747,1,Cartao,3,0,14.33,349.99,0.13998,42.79202,42932,RS
45747,1,Pix,1,0,10.6,239.99,0.19992,29.93168,30.1316,SP
45747,1,Cartao,3,0,0,89.99,0.13998,0.79322,0.9332,RS
45747,1,Cartao,1,0,27.33,189.99,0.448201,25.798299,26.2465,CE
45747,1,Pix,1,0,20.33,189.99,0.267795,24.316305,24.5841,SC
45747,1,Cartao,5,0,0,349.99,0.783315,46.437585,47.2209,MG
45747,1,Pix,1,0,43.33,189.99,0.13328,23.99832,24.1316,SP
45747,1,Pix,1,0,33.63,349.99,0.653081,46.369419,47.0225,RJ
45747,1,Pix,1,0,13.24,189.99,0.13998,23.59202,23732,RS
45747,1,Pix,1,0,13.73,189.99,0.753555,27.068945,27.8225,RJ
45747,1,Cartao,3,0,25.33,189.99,3.163264,20.968336,24.1316,SP
45747,2,Pix,1,0,27.38,379.98,0.173264,23.958336,24.1316,SP
45747,1,Cartao,3,0,32.48,189.99,0.173264,23.958336,24.1316,SP
45747,1,Pix,1,0,31.44,189.99,0.173264,23.958336,24.1316,SP
45747,1,Pix,1,0,30.35,189.99,0.820313,28.288587,29.1089,PE
45747,1,Cartao,3,0,20,329.99,0.19992,1.13288,1.3328,SP
45747,1,Cartao,3,0,0,329.99,678,3842,4.52,PR
45747,1,Cartao,3,0,0,329.99,0.19992,1.13288,1.3328,SP
45747,1,Cartao,2,0,0,329.99,0.19992,1.13288,1.3328,SP
45747,1,Cartao,1,0,0,329.99,0.267795,1.517505,1.7853,SC
45747,1,Pix,1,0,47.53,329.99,0.106624,1.226176,1.3328,SP
45747,1,Cartao,2,0,31,329.99,0.448201,2.999499,3.4477,CE
45747,1,Cartao,2,0,11.33,329.99,0.13998,0.79322,0.9332,RS
45747,1,Cartao,5,0,53.33,329.99,0.04666,0.88654,0.9332,RS
45747,1,Cartao,3,0,47.33,329.99,1.282584,14.749716,16.0323,MS
45667,1,Cartao,3,0,0,349.99,0.267795,43.516305,43.7841,SC
45667,1,Cartao,3,0,0,339.99,0.753555,45.068945,45.8225,RJ
45667,1,Cartao,3,0,0,89.99,0.19992,1.13288,1.3328,SP
45667,1,Cartao,2,0,0,229.99,0.19992,28.73168,28.9316,SP
45667,1,Cartao,3,0,0,399.99,0.753555,52.268945,53.0225,RJ
45667,1,Cartao,1,0,15.33,199.99,0.13998,24.79202,24932,RS
45667,1,Cartao,3,0,0,199.99,1.804845,34.226255,36.0311,MT
45667,1,Cartao,5,0,13.38,159.99,0.267795,20.716305,20.9841,SC
45667,1,Cartao,3,0,0,349.99,0.19992,43.13168,43.3316,SP
45667,1,Cartao,3,0,0,159.99,1.02432,25.00328,26.0276,PB
45667,1,Pix,1,0,34.52,239.99,0.173264,29.958336,30.1316,SP
45667,1,Cartao,3,0,0,189.99,0.19992,23.93168,24.1316,SP
45667,1,Pix,1,0,34.2,189.99,0.121316,23.610684,23732,RS
45667,1,Cartao,3,0,0,349.99,0.783315,46.437585,47.2209,MG
45667,2,Cartao,3,0,0,699.98,0.946515,47.362385,48.3089,PE
45667,2,Pix,1,0,17.1,699.98,0.19992,43.13168,43.3316,SP
45667,1,Cartao,3,0,28.28,189.99,0.653081,27.169419,27.8225,RJ
45667,2,Cartao,3,0,50.36,379.98,0.06664,24.06496,24.1316,SP
45667,2,Cartao,5,0,27.36,379.98,3.163264,20.968336,24.1316,SP
45667,1,Cartao,2,0,0,349.99,0.19992,43.13168,43.3316,SP
45667,1,Cartao,3,0,17.48,189.99,0.753555,27.068945,27.8225,RJ
45667,3,Pix,1,0,24.63,569.97,0.783315,27.237585,28.0209,MG
45667,1,Cartao,5,0,38.33,189.99,0.39013,25.40967,25.7998,BA
45667,1,Pix,1,0,38.43,319.99,0.5876,3.9324,4.52,PR
45667,1,Cartao,2,0,0,319.99,0.19992,1.13288,1.3328,SP
45667,1,Cartao,3,0,0,319.99,0.19992,1.13288,1.3328,SP
45667,1,Pix,1,0,12.03,319.99,0.267795,1.517505,1.7853,SC
45667,1,Cartao,3,0,13.43,319.99,0.946515,5.363585,6.3101,PE
45667,1,Cartao,4,0,27.5,319.99,0.121316,0.811884,0.9332,RS
45667,1,Cartao,3,0,13.5,319.99,0.19992,1.13288,1.3328,SP
45667,1,Cartao,3,0,54.33,319.99,0.15005,2.85095,3001,BA
45667,1,Pix,1,0,33.63,319.99,0.121316,0.811884,0.9332,RS
45647,1,Cartao,3,0,0,159.99,0.19992,20.33168,20.5316,SP
45647,1,Cartao,5,0,0,239.99,0.19992,29.93168,30.1316,SP
45647,1,Pix,1,0,43.3,199.99,0.13328,25.19832,25.3316,SP
45647,1,Cartao,3,0,11.34,189.99,0.267795,24.316305,24.5841,SC
45647,1,Cartao,6,0,0,199.99,0.13998,24.79202,24932,RS
45647,1,Cartao,3,0,0,239.99,0.267795,30.316305,30.5841,SC
45647,1,Cartao,3,0,0,169.99,0.13998,21.19202,21332,RS
45647,1,Cartao,1,0,0,349.99,0.13998,42.79202,42932,RS
45647,1,Cartao,3,0,14.33,349.99,0.13998,42.79202,42932,RS
45647,1,Cartao,2,0,21.33,239.99,1.02432,34.60328,35.6276,PB
45647,1,Pix,1,0,3.03,229.99,2.704845,42.926255,45.6311,MA
45647,1,Cartao,3,0,14,189.99,0.267795,24.316305,24.5841,SC
45647,2,Pix,1,0,33.36,379.98,0.173264,23.958336,24.1316,SP
45647,1,Pix,1,0,13.55,159.99,0.19992,20.33168,20.5316,SP
45647,1,Cartao,3,0,13.5,189.99,0.267795,24.316305,24.5841,SC
45647,1,Cartao,5,0,0,349.99,0.19992,43.13168,43.3316,SP
45647,1,Pix,1,0,34.13,189.99,0.5876,26.7312,27.3188,PR
45647,1,Pix,1,0,47.25,189.99,1.914656,21.817344,23732,RS
45647,1,Pix,1,0,36.46,189.99,3.816618,25.340782,29.1574,ES
45647,2,Cartao,2,0,23,379.98,0.45015,25.34965,25.7998,BA
45647,1,Cartao,3,0,28.33,189.99,0.232089,24.352011,24.5841,SC
45647,1,Cartao,3,0,0,189.99,0.19992,23.93168,24.1316,SP
45647,1,Pix,1,0,30.35,189.99,0.121316,23.610684,23732,RS
45647,1,Pix,1,0,33.12,219.99,0.173264,1.159536,1.3328,SP
45647,1,Cartao,4,0,0,219.99,0.19992,1.13288,1.3328,SP
45647,1,Cartao,3,0,0,219.99,678,3842,4.52,PR
45647,1,Cartao,3,0,55.33,219.99,0.06664,1.26616,1.3328,SP
45647,1,Pix,1,0,14.08,219.99,0.783315,4.438785,5.2221,MG
45647,1,Pix,1,0,0,219.99,2.254845,12.777455,15.0323,RN
45647,1,Cartao,3,0,13.33,219.99,0.13998,0.79322,0.9332,RS
45647,1,Cartao,3,0,30,219.99,0.5876,3.9324,4.52,PR
45647,1,Pix,1,0,14.08,219.99,0.19992,1.13288,1.3328,SP
45387,1,Cartao,3,0,0,159.99,0.19992,20.33168,20.5316,SP
45387,1,Cartao,3,0,42.5,199.99,0.09332,24.83868,24932,RS
45387,1,Cartao,3,0,33.33,169.99,1.954199,33.476901,35.4311,RN
45387,1,Cartao,3,0,0,169.99,0.13998,21.19202,21332,RS
45387,1,Pix,1,0,16.37,399.99,678,51.8408,52.5188,PR
45387,1,Pix,1,0,13.67,89.99,0.13998,0.79322,0.9332,RS
45387,1,Cartao,3,0,20,169.99,678,24.2408,24.9188,PR
45387,1,Cartao,3,0,58.33,159.99,0.851615,35.379485,36.2311,DF
45387,1,Cartao,3,0,7.5,349.99,0.19992,43.13168,43.3316,SP
45387,1,Cartao,1,0,0,159.99,0.19992,20.33168,20.5316,SP
45387,1,Cartao,3,0,23.5,89.99,0.783315,4.438785,5.2221,MG
45387,3,Cartao,3,0,15.37,569.97,0.19992,23.93168,24.1316,SP
45387,1,Cartao,3,0,27.23,189.99,0.232089,24.352011,24.5841,SC
45387,1,Pix,1,0,11.32,349.99,1.10583,48.26517,49371,AL
45387,3,Cartao,3,0,30.37,569.97,0.653081,27.169419,27.8225,RJ
45387,1,Cartao,3,0,8.48,349.99,0.19992,43.13168,43.3316,SP
45387,2,Cartao,6,0,11.3,379.98,0.13998,23.59202,23732,RS
45387,1,Pix,1,0,13.73,189.99,0.19992,23.93168,24.1316,SP
45387,1,Pix,1,0,40.73,189.99,2752,24.5668,27.3188,PR
45387,1,Cartao,5,0,28.33,189.99,0.173264,23.958336,24.1316,SP
45387,1,Pix,1,0,13.33,189.99,0.19992,23.93168,24.1316,SP
45387,2,Cartao,3,0,33.38,379.98,0.173264,23.958336,24.1316,SP
45387,1,Pix,1,0,43.33,189.99,0.50237,27.32013,27.8225,RJ
45387,1,Cartao,3,0,23.53,329.99,0.783315,4.438785,5.2221,MG
45387,1,Cartao,3,0,13.5,329.99,0.267795,1.517505,1.7853,SC
45387,1,Cartao,2,0,0,329.99,0.19992,1.13288,1.3328,SP
45387,1,Cartao,5,0,16.33,329.99,0.19992,1.13288,1.3328,SP
45387,1,Pix,1,0,23.13,329.99,0.783315,4.438785,5.2221,MG
45387,1,Pix,1,0,31.04,329.99,0.653081,4.370619,5.0237,RJ
45387,1,Pix,1,0,18.23,329.99,1.550805,8.787895,10.3387,TO
45387,1,Pix,1,0,23.13,329.99,2.704845,15.327455,18.0323,MA
